"date","close","volume","open","high","low"
"2015/06/11","128.5900","35344520.0000","129.1800","130.1800","128.4750"
"2015/06/10","128.8800","39029190.0000","127.9200","129.3400","127.8500"
"2015/06/09","127.4200","56002840.0000","126.7000","128.0800","125.6200"
"2015/06/08","127.8000","52609900.0000","128.9000","129.2100","126.8300"
"2015/06/05","128.6500","35577760.0000","129.5000","129.6900","128.3600"
"2015/06/04","129.3600","38335980.0000","129.5800","130.5800","128.9100"
"2015/06/03","130.1200","30939810.0000","130.6600","130.9400","129.9000"
"2015/06/02","129.9600","33595980.0000","129.8600","130.6550","129.3200"
"2015/06/01","130.5350","32016020.0000","131.2000","131.3900","130.0500"
"2015/05/29","130.2800","50474170.0000","131.2300","131.4500","129.9000"
"2015/05/28","131.7800","30678840.0000","131.8600","131.9500","131.1000"
"2015/05/27","132.0450","45771120.0000","130.3400","132.2600","130.0500"
"2015/05/26","129.6200","70544670.0000","132.6000","132.9100","129.1200"
"2015/05/22","132.5400","45469340.0000","131.6000","132.9700","131.4000"
"2015/05/21","131.3900","39589780.0000","130.0700","131.6300","129.8300"
"2015/05/20","130.0600","36261170.0000","130.0000","130.9800","129.3400"
"2015/05/19","130.0700","44395440.0000","130.6900","130.8800","129.6400"
"2015/05/18","130.1900","50723240.0000","128.3800","130.7200","128.3600"
"2015/05/15","128.7700","38128470.0000","129.0700","129.4900","128.2100"
"2015/05/14","128.9500","45123920.0000","127.4100","128.9500","127.1600"
"2015/05/13","126.0100","34611600.0000","126.1500","127.1900","125.8700"
"2015/05/12","125.8650","48073450.0000","125.6000","126.8800","124.8200"
"2015/05/11","126.3200","41920740.0000","127.3900","127.5600","125.6250"
"2015/05/08","127.6200","55473820.0000","126.6800","127.6200","126.1100"
"2015/05/07","125.2600","42653920.0000","124.7700","126.0800","124.0200"
"2015/05/06","125.0100","72037370.0000","126.5600","126.7500","123.3600"
"2015/05/05","125.8000","49127770.0000","128.1500","128.4498","125.7800"
"2015/05/04","128.7000","50905020.0000","129.5000","130.5700","128.2600"
"2015/05/01","128.9500","57349000.0000","126.1000","130.1300","125.3000"
"2015/04/30","125.1500","82924980.0000","127.5000","127.8800","124.5800"
"2015/04/29","128.6400","63063240.0000","130.1600","131.5900","128.3000"
"2015/04/28","130.5600","118693700.0000","134.4550","134.5400","129.5700"
"2015/04/27","132.6500","95084260.0000","132.3100","133.1300","131.1500"
"2015/04/24","130.2800","44209710.0000","130.4900","130.6300","129.2300"
"2015/04/23","129.6700","45596690.0000","128.3000","130.4200","128.1400"
"2015/04/22","128.6200","37575420.0000","126.9900","128.8700","126.3200"
"2015/04/21","126.9100","32341380.0000","128.1000","128.2000","126.6700"
"2015/04/20","127.6000","46975110.0000","125.5700","128.1200","125.1700"
"2015/04/17","124.7500","51481310.0000","125.5500","126.1400","124.4600"
"2015/04/16","126.1700","28020240.0000","126.2800","127.1000","126.1100"
"2015/04/15","126.7800","28922420.0000","126.4100","127.1300","126.0100"
"2015/04/14","126.3000","25418280.0000","127.0000","127.2900","125.9100"
"2015/04/13","126.8500","36248620.0000","128.3700","128.5700","126.6100"
"2015/04/10","127.1000","40125760.0000","125.9500","127.2100","125.2600"
"2015/04/09","126.5600","32244360.0000","125.8500","126.5800","124.6600"
"2015/04/08","125.6000","37272090.0000","125.8500","126.4000","124.9700"
"2015/04/07","126.0100","34894810.0000","127.6400","128.1218","125.9800"
"2015/04/06","127.3500","36917490.0000","124.4700","127.5100","124.3300"
"2015/04/02","125.3200","32171410.0000","125.0300","125.5600","124.1900"
"2015/04/01","124.2500","40463140.0000","124.8200","125.1200","123.1000"
"2015/03/31","124.4300","42019420.0000","126.0900","126.4900","124.3550"
"2015/03/30","126.3700","46974980.0000","124.0500","126.4000","124.0000"
"2015/03/27","123.2500","39471720.0000","124.5700","124.7000","122.9100"
"2015/03/26","124.2400","47409610.0000","122.7600","124.8800","122.6000"
"2015/03/25","123.3800","51505600.0000","126.5400","126.8200","123.3800"
"2015/03/24","126.6900","32747200.0000","127.2300","128.0400","126.5600"
"2015/03/23","127.2100","37597600.0000","127.1200","127.8500","126.5200"
"2015/03/20","125.9000","68516180.0000","128.2500","128.4000","125.1600"
"2015/03/19","127.4950","45674520.0000","128.7500","129.2451","127.4000"
"2015/03/18","128.4700","65118170.0000","127.0000","129.1600","126.3700"
"2015/03/17","127.0400","50891230.0000","125.9000","127.3200","125.6500"
"2015/03/16","124.9500","35816300.0000","123.8800","124.9500","122.8700"
"2015/03/13","123.5900","51744670.0000","124.4000","125.3951","122.5800"
"2015/03/12","124.4500","48233270.0000","122.3100","124.9000","121.6300"
"2015/03/11","122.2400","68812690.0000","124.7500","124.7700","122.1100"
"2015/03/10","124.5100","68720360.0000","126.4100","127.2200","123.8000"
"2015/03/09","127.1400","88410240.0000","127.9600","129.5700","125.0600"
"2015/03/06","126.6000","72699680.0000","128.4000","129.3700","126.2600"
"2015/03/05","126.4100","56391280.0000","128.5800","128.7500","125.7600"
"2015/03/04","128.5400","31588480.0000","129.1000","129.5600","128.3200"
"2015/03/03","129.3600","37749900.0000","128.9600","129.5200","128.0900"
"2015/03/02","129.0900","48042680.0000","129.2500","130.2800","128.3000"
"2015/02/27","128.4600","61931350.0000","130.0000","130.5700","128.2400"
"2015/02/26","130.4150","91171830.0000","128.7850","130.8700","126.6100"
"2015/02/25","128.7900","74555120.0000","131.5600","131.6000","128.1500"
"2015/02/24","132.1700","69109410.0000","132.9400","133.6000","131.1700"
"2015/02/23","133.0000","73089250.0000","130.0200","133.0000","129.6600"
"2015/02/20","129.4950","48878410.0000","128.6200","129.5000","128.0500"
"2015/02/19","128.4500","37295460.0000","128.4800","129.0300","128.3300"
"2015/02/18","128.7150","44695980.0000","127.6250","128.7800","127.4500"
"2015/02/17","127.8300","63014110.0000","127.4900","128.8800","126.9200"
"2015/02/13","127.0800","53955650.0000","127.2800","127.2800","125.6500"
"2015/02/12","126.4600","74374630.0000","126.0600","127.4800","125.5700"
"2015/02/11","124.8800","73278020.0000","122.7700","124.9200","122.5000"
"2015/02/10","122.0200","61845390.0000","120.1700","122.1500","120.1600"
"2015/02/09","119.7200","37900780.0000","118.5500","119.8400","118.4300"
"2015/02/06","118.9300","43633660.0000","120.0200","120.2500","118.4500"
"2015/02/05","119.9400","42197110.0000","120.0200","120.2300","119.2500"
"2015/02/04","119.5600","69975180.0000","118.5000","120.5100","118.3090"
"2015/02/03","118.6500","51842080.0000","118.5000","119.0900","117.6100"
"2015/02/02","118.6300","62542440.0000","118.0500","119.1700","116.0800"
"2015/01/30","117.1600","83646800.0000","118.4000","120.0000","116.8500"
"2015/01/29","118.9000","84132130.0000","116.3200","119.1900","115.5600"
"2015/01/28","115.3100","146184300.0000","117.6250","118.1200","115.3100"
"2015/01/27","109.1400","92326640.0000","112.4200","112.4800","109.0300"
"2015/01/26","113.1000","55457420.0000","113.7400","114.3626","112.8000"
"2015/01/23","112.9800","46420020.0000","112.3000","113.7500","111.5300"
"2015/01/22","112.4000","53717440.0000","110.2600","112.4700","109.7200"
"2015/01/21","109.5500","48482860.0000","108.9500","111.0600","108.2700"
"2015/01/20","108.7200","49742320.0000","107.8400","108.9667","106.5000"
"2015/01/16","105.9900","78453330.0000","107.0300","107.5800","105.2000"
"2015/01/15","106.8200","59808470.0000","110.0000","110.0600","106.6600"
"2015/01/14","109.8000","48728190.0000","109.0400","110.4900","108.5000"
"2015/01/13","110.2200","66969980.0000","111.4300","112.8000","108.9100"
"2015/01/12","109.2500","49571170.0000","112.6000","112.6300","108.8000"
"2015/01/09","112.0100","53645730.0000","112.6700","113.2500","110.2100"
"2015/01/08","111.8900","59168760.0000","109.2300","112.1500","108.7000"
"2015/01/07","107.7500","39983350.0000","107.2000","108.2000","106.6950"
"2015/01/06","106.2600","65682250.0000","106.5400","107.4300","104.6300"
"2015/01/05","106.2500","64210880.0000","108.2900","108.6500","105.4100"
"2015/01/02","109.3300","53143770.0000","111.3900","111.4400","107.3500"
"2014/12/31","110.3800","41304780.0000","112.8200","113.1300","110.2100"
"2014/12/30","112.5200","29798660.0000","113.6400","113.9200","112.1100"
"2014/12/29","113.9100","27533430.0000","113.7900","114.7700","113.7000"
"2014/12/26","113.9900","33681200.0000","112.1000","114.5200","112.0100"
"2014/12/24","112.0100","14479610.0000","112.5800","112.7100","112.0100"
"2014/12/23","112.5400","25991030.0000","113.2300","113.3300","112.4600"
"2014/12/22","112.9400","45097060.0000","112.1600","113.4900","111.9700"
"2014/12/19","111.7800","86595830.0000","112.2600","113.2400","111.6600"
"2014/12/18","112.6500","58785590.0000","111.8700","112.6500","110.6600"
"2014/12/17","109.4100","53265930.0000","107.1200","109.8400","106.8200"
"2014/12/16","106.7450","60651790.0000","106.3700","110.1600","106.2600"
"2014/12/15","108.2250","67083260.0000","110.7000","111.6000","106.3500"
"2014/12/12","109.7300","55873820.0000","110.4600","111.8700","109.5800"
"2014/12/11","111.6200","41404690.0000","112.2600","113.8000","111.3400"
"2014/12/10","111.9500","44475360.0000","114.4100","114.8500","111.5400"
"2014/12/09","114.1200","60112240.0000","110.1900","114.3000","109.3500"
"2014/12/08","112.4000","57445030.0000","114.1000","114.6480","111.6200"
"2014/12/05","115.0000","38230970.0000","115.9900","116.0800","114.6400"
"2014/12/04","115.4900","42068020.0000","115.7700","117.2000","115.2900"
"2014/12/03","115.9300","42956200.0000","115.7500","116.3500","115.1100"
"2014/12/02","114.6300","59205320.0000","113.5000","115.7500","112.7500"
"2014/12/01","115.0700","83657780.0000","118.8100","119.2500","111.2700"
"2014/11/28","118.9300","24814400.0000","119.2700","119.4000","118.0500"
"2014/11/26","119.0000","40756950.0000","117.9400","119.1000","117.8300"
"2014/11/25","117.6000","68719930.0000","119.0700","119.7500","117.4500"
"2014/11/24","118.6250","46867340.0000","116.8500","118.7700","116.6200"
"2014/11/21","116.4700","56759320.0000","117.5100","117.5700","116.0300"
"2014/11/20","116.3100","43148650.0000","114.9100","116.8600","114.8500"
"2014/11/19","114.6700","41815550.0000","115.4400","115.7400","113.8000"
"2014/11/18","115.4700","44163250.0000","113.9400","115.6900","113.8900"
"2014/11/17","113.9900","46687710.0000","114.2700","117.2800","113.3000"
"2014/11/14","114.1800","43789060.0000","113.1500","114.1900","113.0500"
"2014/11/13","112.8200","59418180.0000","111.8000","113.4500","111.6000"
"2014/11/12","111.2500","46372630.0000","109.3800","111.4300","109.3700"
"2014/11/11","109.7000","27330410.0000","108.7000","109.7500","108.4000"
"2014/11/10","108.8300","27066060.0000","109.0200","109.3300","108.6700"
"2014/11/07","109.0100","33655280.0000","108.7500","109.3200","108.5500"
"2014/11/06","108.7000","34733740.0000","108.6000","108.7900","107.8000"
"2014/11/05","108.8600","37365530.0000","109.1000","109.3000","108.1250"
"2014/11/04","108.6000","41423660.0000","109.3600","109.4900","107.7200"
"2014/11/03","109.4000","52154490.0000","108.2200","110.3000","108.0100"
"2014/10/31","108.0000","44550790.0000","108.0100","108.0400","107.2100"
"2014/10/30","106.9800","40572000.0000","106.9590","107.3500","105.9000"
"2014/10/29","107.3400","52545580.0000","106.6500","107.3700","106.3600"
"2014/10/28","106.7400","47689070.0000","105.4000","106.7400","105.3500"
"2014/10/27","105.1100","34086120.0000","104.8500","105.4800","104.7000"
"2014/10/24","105.2200","46937880.0000","105.1800","105.4900","104.5300"
"2014/10/23","104.8300","70760150.0000","104.0800","105.0510","103.6300"
"2014/10/22","102.9900","68140010.0000","102.8400","104.1100","102.6000"
"2014/10/21","102.4700","93786680.0000","103.0200","103.0200","101.2700"
"2014/10/20","99.7600","75705040.0000","98.3150","99.9600","98.2200"
"2014/10/17","97.6700","67723910.0000","97.5000","99.0000","96.8100"
"2014/10/16","96.2600","72017830.0000","95.5500","97.7200","95.4100"
"2014/10/15","97.5400","99942790.0000","97.9700","99.1500","95.1800"
"2014/10/14","98.7500","63287170.0000","100.3900","100.5200","98.5700"
"2014/10/13","99.8100","53437060.0000","101.3300","101.7800","99.8100"
"2014/10/10","100.7300","66249770.0000","100.6900","102.0300","100.3000"
"2014/10/09","101.0200","77283330.0000","101.5400","102.3800","100.6100"
"2014/10/08","100.8000","57329820.0000","98.7600","101.1100","98.3100"
"2014/10/07","98.7500","42003200.0000","99.4300","100.1200","98.7300"
"2014/10/06","99.6200","36780620.0000","99.9500","100.6500","99.4200"
"2014/10/03","99.6200","43419580.0000","99.4400","100.2100","99.0400"
"2014/10/02","99.9000","47697150.0000","99.2700","100.2200","98.0400"
"2014/10/01","99.1800","51400260.0000","100.5900","100.6900","98.7000"
"2014/09/30","100.7500","55119980.0000","100.8100","101.5400","100.5300"
"2014/09/29","100.1100","49263260.0000","98.6500","100.4350","98.6300"
"2014/09/26","100.7500","62276770.0000","98.5300","100.7500","98.4000"
"2014/09/25","97.8700","99689300.0000","100.5100","100.7100","97.7200"
"2014/09/24","101.7500","59974260.0000","102.1600","102.8500","101.2000"
"2014/09/23","102.6400","63255860.0000","100.6000","102.9400","100.5400"
"2014/09/22","101.0600","52421660.0000","101.8000","102.1400","100.5800"
"2014/09/19","100.9600","70747430.0000","102.2900","102.3500","100.8800"
"2014/09/18","101.7900","36971170.0000","101.9300","102.3500","101.5600"
"2014/09/17","101.5800","60783090.0000","101.2700","101.8000","100.5922"
"2014/09/16","100.8600","66754370.0000","99.8000","101.2600","98.8900"
"2014/09/15","101.6300","61169670.0000","102.8100","103.0500","101.4400"
"2014/09/12","101.6600","62826040.0000","101.2100","102.1900","101.0800"
"2014/09/11","101.4300","62077230.0000","100.4100","101.4400","99.6200"
"2014/09/10","101.0000","100352500.0000","98.0100","101.1100","97.7600"
"2014/09/09","97.9900","189419500.0000","99.0800","103.0800","96.1400"
"2014/09/08","98.3600","46176570.0000","99.3000","99.3100","98.0500"
"2014/09/05","98.9700","58280030.0000","98.8000","99.3900","98.3100"
"2014/09/04","98.1200","85537710.0000","98.8500","100.0900","97.7900"
"2014/09/03","98.9400","125000400.0000","103.1000","103.2000","98.5800"
"2014/09/02","103.3000","53227770.0000","103.0600","103.7400","102.7200"
"2014/08/29","102.5000","44516120.0000","102.8600","102.9000","102.2000"
"2014/08/28","102.2500","68368740.0000","101.5900","102.7800","101.5600"
"2014/08/27","102.1300","46807000.0000","101.0200","102.5700","100.7000"
"2014/08/26","100.8890","33079170.0000","101.4200","101.5000","100.8600"
"2014/08/25","101.5400","40087220.0000","101.7900","102.1700","101.2800"
"2014/08/22","101.3200","44028280.0000","100.2900","101.4700","100.1900"
"2014/08/21","100.5800","33377530.0000","100.5700","100.9400","100.1100"
"2014/08/20","100.5700","52565000.0000","100.4400","101.0900","99.9500"
"2014/08/19","100.5300","69189840.0000","99.4100","100.6800","99.3200"
"2014/08/18","99.1600","47285630.0000","98.4900","99.3700","97.9800"
"2014/08/15","97.9800","48938120.0000","97.9000","98.1900","96.8600"
"2014/08/14","97.5000","28056530.0000","97.3300","97.5700","96.8000"
"2014/08/13","97.2400","31866630.0000","96.1500","97.2400","96.0400"
"2014/08/12","95.9700","33485870.0000","96.0400","96.8800","95.6100"
"2014/08/11","95.9900","36459430.0000","95.2700","96.0800","94.8355"
"2014/08/08","94.7400","41783300.0000","94.2600","94.8200","93.2800"
"2014/08/07","94.4800","46553350.0000","94.9300","95.9500","94.1000"
"2014/08/06","94.9600","38463700.0000","94.7500","95.4800","94.7100"
"2014/08/05","95.1200","55861030.0000","95.3600","95.6800","94.3600"
"2014/08/04","95.5900","39860740.0000","96.3700","96.5800","95.1700"
"2014/08/01","96.1300","48379730.0000","94.9000","96.6200","94.8100"
"2014/07/31","95.6000","56625420.0000","97.1600","97.4500","95.3300"
"2014/07/30","98.1500","32978480.0000","98.4400","98.7000","97.6700"
"2014/07/29","98.3800","42957960.0000","99.3300","99.4400","98.2500"
"2014/07/28","99.0200","54926940.0000","97.8200","99.2400","97.5500"
"2014/07/25","97.6710","43384590.0000","96.8500","97.8400","96.6400"
"2014/07/24","97.0300","45609040.0000","97.0350","97.3200","96.4200"
"2014/07/23","97.1900","90937230.0000","95.4200","97.8800","95.1700"
"2014/07/22","94.7200","54297530.0000","94.6800","94.8900","94.1200"
"2014/07/21","93.9390","38792960.0000","94.9900","95.0000","93.7200"
"2014/07/18","94.4300","49838110.0000","93.6200","94.7400","93.0200"
"2014/07/17","93.0899","57111160.0000","95.0300","95.2790","92.5700"
