fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trips_last_5min,key
10.0,2013-03-07 08:19:51 UTC,-73.954258,40.778149,-73.96995,40.763363,1,2011,1176
11.3,2009-04-26 00:13:45 UTC,-73.982416,40.764424,-73.938781,40.797466,1,2561,1177
4.1,2009-11-09 18:06:58 UTC,-73.966757,40.788928000000006,-73.97149499999999,40.782379999999996,1,1615,1178
49.57,2010-12-21 13:08:00 UTC,-73.956857,40.766908,-73.78591,40.63877,1,1149,1179
29.0,2015-03-20 23:29:26 UTC,-73.98249816894531,40.73173522949219,-73.91241455078125,40.76491928100586,1,2342,1180
4.1,2009-11-01 01:34:58 UTC,-73.99901700000001,40.754451,-73.994619,40.74941,2,2607,1181
5.3,2012-05-23 16:42:20 UTC,-73.976355,40.765846999999994,-73.976073,40.7806,1,1468,1182
6.0,2015-01-22 10:46:10 UTC,-73.95279693603516,40.79167175292969,-73.96562957763672,40.79308700561523,1,2607,1183
6.5,2012-10-05 09:31:22 UTC,-73.977453,40.752972,-73.96990500000001,40.766290000000005,2,1802,1184
15.3,2010-04-29 12:28:00 UTC,-73.952225,40.792703,-73.98973000000001,40.752027000000005,1,2749,1185
6.5,2012-04-15 02:36:52 UTC,-74.00423,40.738074,-73.986711,40.761379,1,2611,1186
4.1,2011-12-03 10:28:00 UTC,-73.972267,40.763663,-73.96831999999999,40.762425,2,3010,1187
8.9,2009-08-31 13:27:07 UTC,-73.96757,40.756034,-73.989402,40.753837,1,2607,1188
43.33,2013-12-12 02:16:40 UTC,-73.986848,40.748595,-73.79830600000001,40.684991,1,1352,1189
3.7,2012-02-21 11:53:00 UTC,-73.997618,40.729658,-73.992483,40.734232,1,2607,1190
8.0,2012-10-16 20:46:21 UTC,-74.012537,40.716083000000005,-73.994014,40.73168,1,2623,1191
5.7,2010-04-29 12:28:00 UTC,-73.975117,40.754952,-73.960758,40.767465,1,2876,1192
9.3,2009-11-05 06:47:00 UTC,-73.99034499999999,40.75103,-73.959112,40.775078,1,2587,1193
5.5,2015-06-27 01:12:01 UTC,-73.99756622314453,40.72106552124024,-73.99005126953125,40.73263168334961,5,1458,1194
4.1,2012-03-04 00:57:00 UTC,-74.003905,40.742117,-74.00905300000001,40.738240000000005,1,2601,1195
10.1,2009-12-07 20:49:00 UTC,-73.99587199999999,40.724692,-73.99444799999999,40.694522,1,2833,1196
7.0,2014-05-03 04:26:54 UTC,-74.005291,40.739948999999996,-73.98405600000001,40.738276,2,2386,1197
6.0,2012-10-20 06:25:00 UTC,-73.997125,40.747242,-73.99736999999999,40.754709999999996,2,1770,1198
7.7,2010-05-30 01:29:56 UTC,-73.98782299999999,40.732625,-73.96785600000001,40.756031,2,2090,1199
5.5,2015-02-19 10:17:02 UTC,-73.96308135986328,40.77504348754883,-73.95575714111328,40.78214645385742,1,2781,1200
9.0,2015-04-13 16:29:36 UTC,-73.9660415649414,40.78974151611328,-73.95764923095703,40.77870178222656,2,2781,1201
4.0,2013-12-09 15:03:00 UTC,-73.991777,40.744212,-73.988127,40.748822,1,1334,1202
9.0,2015-05-11 20:54:47 UTC,-73.96244049072266,40.75817108154297,-73.9862289428711,40.75202178955078,1,1079,1203
8.5,2014-02-24 18:22:00 UTC,-73.983762,40.765972,-73.980195,40.754202,1,2876,1204
8.0,2014-03-21 09:14:34 UTC,-73.997633,40.756639,-73.984063,40.762877,1,2053,1205
3.7,2010-12-21 13:08:00 UTC,-73.992822,40.742945,-74.00071,40.746305,1,1343,1206
5.3,2012-07-05 14:18:00 UTC,-73.988997,40.740117,-73.988997,40.740117,1,1938,1207
6.1,2012-06-07 21:55:17 UTC,-73.987378,40.744695,-73.978378,40.753152,1,1997,1208
4.5,2010-02-25 20:14:00 UTC,-73.945945,40.777772,-73.95558,40.779687,5,2002,1209
8.5,2015-04-09 13:47:20 UTC,-73.98128509521484,40.76045227050781,-73.97518157958984,40.75463104248047,1,761,1210
39.7,2009-05-14 09:29:12 UTC,-73.78995400000001,40.647031,-73.746183,40.622453,4,4293,1211
6.0,2014-02-24 18:22:00 UTC,-74.00275699999999,40.728607000000004,-73.99310200000001,40.741704999999996,1,2172,1212
4.5,2015-01-08 11:42:15 UTC,-74.00052642822266,40.732200622558594,-74.00838470458984,40.73274612426758,1,1099,1213
6.5,2012-03-04 00:57:00 UTC,-73.967683,40.755883000000004,-73.987177,40.760865,2,1611,1214
19.5,2014-09-06 12:05:18 UTC,-73.983749,40.759648,-73.99175699999999,40.726643,1,1726,1215
13.5,2015-02-23 19:51:31 UTC,-73.9902114868164,40.75678253173828,-73.951416015625,40.77001190185547,5,1726,1216
10.9,2009-11-25 16:06:58 UTC,-73.982598,40.723137,-73.991989,40.750398,1,1778,1217
10.0,2013-06-26 16:15:55 UTC,-74.008845,40.731432,-74.013979,40.709427000000005,2,2955,1218
5.5,2014-07-23 01:16:39 UTC,-73.98434,40.755049,-73.99584300000001,40.7593,1,1553,1219
21.3,2012-07-19 06:27:00 UTC,-73.98270500000001,40.677837,-73.956427,40.7633,4,2011,1220
8.0,2012-11-19 17:41:00 UTC,-73.96378,40.771091999999996,-73.95865,40.760182,1,2011,1221
3.7,2011-12-03 10:28:00 UTC,-73.97780999999999,40.745432,-73.97478199999999,40.751342,3,2011,1222
19.5,2014-01-16 15:12:26 UTC,-74.008022,40.723321999999996,-73.972794,40.764145,2,2272,1223
18.5,2015-05-01 12:36:38 UTC,-73.97879791259766,40.750789642333984,-74.00719451904297,40.71333312988281,1,918,1224
5.5,2015-01-16 21:51:24 UTC,-73.9818344116211,40.775089263916016,-73.9776840209961,40.78725814819336,3,1956,1225
8.5,2011-05-17 19:40:15 UTC,-74.005241,40.746446999999996,-73.986526,40.728477000000005,2,2272,1226
15.3,2011-08-25 16:15:27 UTC,-73.95735,40.770367,-73.990089,40.73444,2,1139,1227
10.1,2009-05-27 20:37:00 UTC,-73.987945,40.768933000000004,-73.97508,40.741808,1,2607,1228
30.5,2014-05-17 15:15:00 UTC,-74.00889699999999,40.710032,-73.961777,40.7796,1,2457,1229
4.5,2013-12-09 15:03:00 UTC,-73.980952,40.774271999999996,-73.98793,40.775147,1,2282,1230
14.1,2011-10-05 08:14:00 UTC,-73.99131,40.697428,-74.004547,40.740657,6,894,1231
7.4,2009-02-22 22:17:51 UTC,-73.960829,40.766743,-73.971117,40.746137,2,2697,1232
6.5,2010-07-09 13:59:44 UTC,-73.983137,40.742136,-73.99139699999999,40.749078000000004,1,2623,1233
5.0,2015-02-03 22:32:35 UTC,-73.9854736328125,40.73859024047852,-73.97842407226562,40.7453727722168,2,2623,1234
7.3,2010-01-16 15:51:09 UTC,-73.97204,40.759294,-73.988896,40.736645,1,2080,1235
5.5,2013-10-22 09:55:09 UTC,-73.99762700000001,40.741761,-74.006674,40.727261999999996,1,1057,1236
8.5,2009-06-09 17:05:08 UTC,-73.968482,40.763236,-73.99646,40.746409,2,1334,1237
19.7,2012-08-17 20:09:48 UTC,-73.97827,40.788167,-73.99222900000001,40.725066,1,2172,1238
9.7,2012-09-01 03:37:49 UTC,-73.987378,40.74821,-73.972064,40.781706,2,2623,1239
6.5,2010-10-10 22:01:56 UTC,-74.00287900000001,40.733358,-74.00119699999999,40.717569,3,1495,1240
6.0,2015-01-08 11:42:15 UTC,-73.99759674072266,40.73625564575195,-73.9914779663086,40.74727249145508,1,1108,1241
12.1,2011-03-19 03:32:00 UTC,-73.991483,40.726411999999996,-73.955487,40.779428,1,2833,1242
4.9,2012-03-04 00:57:00 UTC,-73.99775600000001,40.756640000000004,-74.005131,40.751463,1,916,1243
4.5,2009-11-05 06:47:00 UTC,-74.008195,40.714457,-74.004068,40.725612,1,1433,1244
13.5,2014-02-24 18:22:00 UTC,-73.97203499999999,40.754665,-73.992805,40.749446999999996,1,2833,1245
16.5,2012-10-21 01:53:24 UTC,-73.98541,40.74776,-73.96033,40.799824,1,2876,1246
7.3,2011-12-03 10:28:00 UTC,-73.825152,40.703334999999996,-73.825152,40.703334999999996,1,1062,1247
6.1,2010-03-10 18:42:16 UTC,-73.994324,40.750846,-73.99006999999999,40.757228000000005,3,2936,1248
15.7,2010-04-29 12:28:00 UTC,-73.970028,40.799617,-73.99409,40.752305,5,2585,1249
13.0,2014-05-17 15:15:00 UTC,-73.94881,40.71091,-73.95633000000001,40.675202,1,2809,1250
6.0,2012-11-19 17:41:00 UTC,-73.990222,40.731192,-73.985512,40.739841999999996,5,857,1251
14.5,2014-05-01 23:42:21 UTC,-73.952991,40.776658000000005,-73.986406,40.730185,1,2555,1252
6.5,2014-10-24 00:59:16 UTC,-73.97916500000001,40.760528,-73.990381,40.750544,1,2011,1253
16.5,2009-05-27 20:37:00 UTC,-73.953353,40.775822999999995,-73.938665,40.851057,1,857,1254
5.3,2012-02-21 11:53:00 UTC,-73.963412,40.771913,-73.97236,40.759307,2,2955,1255
6.0,2013-01-24 07:07:21 UTC,-73.994039,40.751265000000004,-73.975778,40.754954999999995,1,2085,1256
7.5,2013-10-05 20:55:32 UTC,-73.995274,40.725041999999995,-74.000718,40.736088,1,2133,1257
10.0,2013-01-17 19:29:25 UTC,-73.968411,40.76487,-73.97393100000001,40.744826,1,1247,1258
6.1,2010-06-30 13:50:28 UTC,-73.98801999999999,40.745670000000004,-73.972342,40.752221,1,2685,1259
14.5,2012-02-21 11:53:00 UTC,-73.995975,40.743784999999995,-73.96950799999999,40.76312,1,2288,1260
18.5,2012-03-04 00:57:00 UTC,-74.002317,40.745245000000004,-73.96257800000001,40.712522,1,2460,1261
11.4,2009-01-02 22:16:39 UTC,-73.983413,40.763040999999994,-73.99176999999999,40.726,1,2070,1262
8.1,2011-12-03 10:28:00 UTC,-73.97483000000001,40.757383000000004,-73.957598,40.78233,1,2623,1263
17.5,2014-05-20 23:09:00 UTC,-73.981477,40.724697,-74.016085,40.716175,2,2876,1264
4.5,2009-01-24 10:08:24 UTC,-74.00493,40.718733,-74.001322,40.725418,1,916,1265
24.5,2009-12-07 20:49:00 UTC,-73.789173,40.641868,-73.93079499999999,40.681742,1,2876,1266
6.1,2010-02-25 20:14:00 UTC,-73.982962,40.73502,-73.999597,40.728358,2,1938,1267
7.7,2010-05-21 08:41:57 UTC,-73.964062,40.756947,-73.980581,40.750975,1,2833,1268
14.9,2011-03-02 04:03:57 UTC,-74.00539300000001,40.739771999999995,-73.9543,40.690407,1,2080,1269
13.5,2014-10-06 15:16:00 UTC,-73.962825,40.769872,-73.9871,40.728332,1,720,1270
23.5,2014-03-21 09:14:34 UTC,-73.968122,40.761883000000005,-74.00999300000001,40.705048,1,2876,1271
8.9,2012-03-04 00:57:00 UTC,-74.00497,40.723071999999995,-73.99431,40.720357,1,916,1272
25.83,2014-12-19 03:22:32 UTC,-73.989561,40.756987,-73.887221,40.725374,1,2342,1273
8.9,2011-06-21 22:56:29 UTC,-73.97919,40.744813,-73.95303299999999,40.776193,1,1334,1274
13.7,2011-02-01 18:51:51 UTC,-73.97122399999999,40.755247999999995,-73.975574,40.791962,1,1742,1275
6.9,2010-02-06 14:50:17 UTC,-73.98340400000001,40.677506,-73.99629399999999,40.690857,3,1742,1276
3.7,2010-04-29 12:28:00 UTC,-73.954962,40.777412,-73.95269300000001,40.784092,5,2623,1277
4.9,2010-09-04 22:47:07 UTC,-73.990513,40.745714,-74.0024,40.734201,2,2011,1278
12.5,2014-12-08 21:50:00 UTC,-74.01267,40.70565,-73.99164,40.687767,1,1291,1279
12.0,2013-12-06 14:55:00 UTC,-73.979167,40.776817,-73.97578,40.759632,3,1050,1280
6.9,2010-02-25 20:14:00 UTC,-73.986255,40.734536999999996,-73.991272,40.750248,1,1726,1281
4.1,2009-09-02 13:44:57 UTC,-73.989935,40.734548,-73.98333199999999,40.734483000000004,1,2955,1282
8.5,2012-02-21 11:53:00 UTC,-73.978183,40.773192,-73.977338,40.754082000000004,1,2011,1283
6.9,2012-03-13 00:16:15 UTC,-73.951127,40.778963,-73.976955,40.780141,1,2955,1284
6.0,2014-12-08 21:50:00 UTC,-73.953005,40.78335,-73.960542,40.775047,1,2221,1285
4.9,2011-03-19 03:32:00 UTC,-73.992075,40.721823,-74.004088,40.724486999999996,2,2618,1286
13.7,2010-06-28 10:31:51 UTC,-73.98191800000001,40.780335,-73.99257800000001,40.748692,1,2955,1287
4.5,2012-11-19 17:41:00 UTC,-73.94623299999999,40.781222,-73.949935,40.77961,1,2809,1288
9.7,2012-03-04 00:57:00 UTC,-73.984347,40.755347,-73.948933,40.787622,5,2466,1289
7.4,2009-01-04 02:02:36 UTC,-73.995455,40.725272,-74.013364,40.706658000000004,2,4018,1290
11.7,2011-03-19 03:32:00 UTC,-73.949353,40.713653,-73.984073,40.734483000000004,2,1459,1291
8.5,2015-03-12 07:49:10 UTC,-73.98577880859375,40.73517990112305,-73.96952819824219,40.75693130493164,1,1783,1292
12.5,2009-11-14 00:21:54 UTC,-73.978909,40.756263,-73.99184,40.723556,1,3010,1293
5.5,2014-10-06 15:16:00 UTC,-73.98275500000001,40.75748,-73.971292,40.752866999999995,2,3010,1294
6.5,2012-04-13 07:37:05 UTC,-73.974491,40.756963,-73.98383199999999,40.754664,1,1139,1295
14.0,2014-05-20 23:09:00 UTC,-73.989122,40.741952000000005,-73.957987,40.779165,1,1352,1296
6.9,2011-11-05 20:20:05 UTC,-74.006416,40.744515,-73.987273,40.740736,1,1139,1297
6.5,2010-09-20 19:01:27 UTC,-73.991045,40.750084,-73.982163,40.762324,2,2644,1298
7.0,2014-10-09 15:41:55 UTC,-74.006751,40.730297,-74.002169,40.739927,1,2623,1299
5.3,2009-12-08 09:48:58 UTC,-73.96321800000001,40.765249,-73.970536,40.764856,1,1334,1300
13.0,2013-12-02 18:32:03 UTC,-73.97431999999999,40.76377,-73.975122,40.790315,2,2623,1301
5.5,2012-09-29 10:48:54 UTC,-73.962615,40.773031,-73.97303199999999,40.764136,1,1458,1302
7.5,2013-12-06 14:55:00 UTC,-73.992992,40.752866999999995,-73.98378199999999,40.748852,1,1938,1303
10.0,2013-12-06 14:55:00 UTC,-73.96264000000001,40.775282000000004,-73.980137,40.783842,6,2833,1304
5.5,2013-12-09 15:03:00 UTC,-73.96390500000001,40.770835,-73.962277,40.776416999999995,6,1742,1305
12.0,2014-05-20 23:09:00 UTC,-73.992892,40.759322,-73.963622,40.803757,6,1742,1306
4.1,2010-02-28 20:30:26 UTC,-73.95553000000001,40.767945000000005,-73.951647,40.778731,1,1742,1307
11.7,2009-05-27 20:37:00 UTC,-73.951888,40.769363,-73.96963199999999,40.797787,2,1360,1308
4.5,2012-07-19 06:27:00 UTC,-73.991497,40.755655,-73.982465,40.754257,5,1010,1309
5.3,2012-07-19 06:27:00 UTC,-73.99082800000001,40.750721999999996,-73.976382,40.748096999999994,4,2002,1310
5.7,2009-02-02 12:56:03 UTC,-74.004465,40.730553,-74.014439,40.718169,1,3620,1311
10.5,2013-03-07 08:19:51 UTC,-73.959597,40.777842,-73.97110699999999,40.756005,1,975,1312
16.83,2013-04-18 08:48:00 UTC,-73.977825,40.749137,-73.93818,40.743347,1,4642,1313
7.5,2014-05-22 22:29:34 UTC,-73.989717,40.748129,-73.992719,40.733222,1,2876,1314
17.5,2012-11-19 17:41:00 UTC,-73.994315,40.754355,-73.96021999999999,40.770602000000004,2,2623,1315
22.0,2012-12-23 02:51:44 UTC,-74.001182,40.717797999999995,-73.948269,40.778976,1,2876,1316
9.5,2015-04-04 14:44:59 UTC,-73.97367095947266,40.77942657470703,-73.98180389404297,40.75879287719727,1,2657,1317
11.0,2015-02-13 10:23:02 UTC,-74.00932312011719,40.715476989746094,-73.98653411865234,40.70347595214844,3,2623,1318
4.5,2009-07-02 10:37:10 UTC,-73.958851,40.777936,-73.96408100000001,40.771322999999995,1,2833,1319
6.5,2015-04-17 10:24:10 UTC,-74.00108337402344,40.73145294189453,-73.99473571777344,40.740318298339844,1,2833,1320
13.5,2015-04-21 23:19:43 UTC,-74.00457763671875,40.70829772949219,-74.0019760131836,40.74591445922852,1,1334,1321
5.3,2011-11-01 10:05:10 UTC,-74.00269,40.723803000000004,-73.991805,40.732,1,2529,1322
15.7,2009-07-04 08:36:00 UTC,-73.95091,40.825916,-73.989191,40.757123,1,2833,1323
11.0,2014-11-09 12:06:10 UTC,-73.949393,40.780837,-73.981864,40.771382,1,2833,1324
9.0,2014-02-24 18:22:00 UTC,-73.98469200000001,40.745709999999995,-73.977203,40.759215000000005,1,2773,1325
18.5,2014-05-20 23:09:00 UTC,-73.970507,40.793902,-73.923053,40.825972,2,1742,1326
10.3,2009-02-04 18:18:59 UTC,-73.98295,40.781913,-73.988297,40.75996,2,2340,1327
5.0,2014-05-20 23:09:00 UTC,-74.005455,40.72566,-74.004145,40.73287,1,2645,1328
5.0,2015-02-10 13:54:32 UTC,-74.0100326538086,40.70578384399414,-74.01275634765625,40.70795440673828,1,3649,1329
14.1,2009-05-27 20:37:00 UTC,-73.998338,40.750412,-73.998338,40.750412,1,1012,1330
15.3,2010-04-09 18:38:47 UTC,-73.948099,40.784762,-73.97784399999999,40.725459,1,2597,1331
7.3,2012-03-04 00:57:00 UTC,-74.008667,40.704718,-74.01398,40.713352,2,1500,1332
16.0,2013-12-09 15:03:00 UTC,-73.984377,40.756147,-73.987797,40.721152000000004,3,1615,1333
14.9,2009-12-07 20:49:00 UTC,-73.96356999999999,40.774467,-74.000493,40.720878000000006,1,1608,1334
5.5,2014-02-24 18:22:00 UTC,-73.990463,40.718925,-73.991975,40.726502,1,2781,1335
45.0,2010-04-29 12:28:00 UTC,-73.807022,40.654045,-73.978238,40.766502,1,2809,1336
20.5,2013-05-18 21:51:49 UTC,-73.979517,40.743956,-74.01418100000001,40.716753999999995,1,1615,1337
4.5,2014-02-24 18:22:00 UTC,-73.968298,40.762442,-73.963288,40.765837,1,2627,1338
6.9,2010-11-08 20:02:50 UTC,-73.979774,40.761186,-73.96278000000001,40.763898,2,1611,1339
8.5,2014-05-20 23:09:00 UTC,-74.001695,40.724825,-73.980947,40.736212,1,3166,1340
11.0,2013-12-06 14:55:00 UTC,-74.001762,40.724812,-73.981728,40.728438,1,2523,1341
7.0,2014-02-24 18:22:00 UTC,-73.99403199999999,40.760222,-73.981792,40.778455,6,3010,1342
11.1,2009-02-12 17:51:38 UTC,-73.965325,40.76967,-73.98050500000001,40.748393,1,3010,1343
7.3,2011-03-22 18:54:26 UTC,-73.978018,40.752266,-73.969625,40.762677000000004,4,1047,1344
10.9,2012-07-05 14:18:00 UTC,-73.991817,40.754527,-73.95651,40.766212,5,873,1345
6.0,2015-02-01 02:19:26 UTC,-73.97843170166016,40.78305435180664,-73.98637390136719,40.7797966003418,1,2462,1346
4.1,2011-07-07 00:22:01 UTC,-74.000562,40.732475,-74.005966,40.723893,1,2876,1347
6.0,2013-03-30 01:14:31 UTC,-73.988713,40.731295,-73.99188000000001,40.722037,1,2644,1348
9.3,2010-04-29 12:28:00 UTC,-73.95833,40.810743,-73.980873,40.782693,1,916,1349
11.5,2015-06-24 10:32:01 UTC,-73.9596939086914,40.77688217163086,-73.9665298461914,40.80316162109375,1,1742,1350
14.5,2012-02-21 11:53:00 UTC,-74.00358299999999,40.748545,-73.961777,40.7797,3,1938,1351
4.5,2011-10-18 15:09:20 UTC,-73.98562199999999,40.778358000000004,-73.979148,40.788562,1,2011,1352
9.5,2014-01-24 08:37:15 UTC,-73.978853,40.760868,-73.985674,40.749288,1,2366,1353
18.5,2014-07-20 03:48:02 UTC,-73.94879499999999,40.711188,-73.978483,40.741257,2,1284,1354
3.3,2010-12-21 13:08:00 UTC,-73.97117800000001,40.752871999999996,-73.96544300000001,40.754963000000004,2,2876,1355
30.5,2011-10-05 08:14:00 UTC,-73.9785,40.762357,-73.86189,40.768491999999995,1,1615,1356
5.0,2015-02-02 23:38:05 UTC,-73.89644622802734,40.8161506652832,-73.88968658447266,40.82555770874024,1,2426,1357
3.7,2012-07-03 22:34:37 UTC,-73.990739,40.734821999999994,-73.987383,40.729956,3,1938,1358
5.5,2015-02-23 21:30:13 UTC,-73.97743225097656,40.75208282470703,-73.97642517089844,40.76241302490234,1,2833,1359
15.0,2013-12-09 15:03:00 UTC,-73.978879,40.755911,-73.948673,40.786106,1,2833,1360
7.7,2009-12-11 22:14:36 UTC,-73.977251,40.758505,-73.982037,40.739149,1,2955,1361
19.5,2014-07-25 20:07:41 UTC,-73.994333,40.726409000000004,-73.948064,40.789638000000004,1,1778,1362
4.5,2014-02-26 06:25:10 UTC,-73.994739,40.754633,-73.98469899999999,40.755177,1,2011,1363
7.3,2009-05-27 20:37:00 UTC,-73.997168,40.742213,-73.991835,40.763137,2,2809,1364
7.5,2014-05-20 23:09:00 UTC,-73.991337,40.729877,-73.979875,40.749332,1,2809,1365
16.83,2014-05-20 23:09:00 UTC,-73.98796,40.754062,-73.956627,40.745962,2,983,1366
8.5,2014-01-23 14:02:19 UTC,-73.980623,40.733598,-73.991112,40.724134,1,2781,1367
10.0,2014-10-06 15:16:00 UTC,-74.003192,40.713905,-73.99768,40.74178,4,1778,1368
19.0,2013-12-06 20:16:30 UTC,-74.005276,40.72889,-73.99198299999999,40.666794,1,2781,1369
10.1,2010-05-06 18:16:06 UTC,-73.999619,40.75423,-73.98266,40.755835999999995,1,2781,1370
22.1,2011-06-04 02:19:01 UTC,-74.00018299999999,40.728583,-73.945181,40.818354,2,2423,1371
6.5,2015-03-05 21:47:43 UTC,-73.96139526367188,40.77156448364258,-73.95762634277344,40.78213119506836,2,1011,1372
9.0,2013-12-09 15:03:00 UTC,-73.97969499999999,40.749102,-73.947335,40.792522,1,2955,1373
23.0,2013-01-25 09:15:33 UTC,-73.95150100000001,40.771401000000004,-74.012504,40.702422,1,3010,1374
6.0,2013-03-19 16:47:38 UTC,-73.99426700000001,40.750937,-73.98281,40.755790000000005,2,1247,1375
5.3,2009-03-08 08:51:42 UTC,-73.988644,40.748569,-73.972332,40.74599,1,1247,1376
41.83,2014-01-29 10:09:59 UTC,-73.872974,40.773981,-73.980303,40.753206,1,1352,1377
4.5,2012-01-20 16:25:29 UTC,-73.98120300000001,40.774325,-73.98189,40.765581,1,1139,1378
18.1,2011-12-18 06:33:43 UTC,-73.918656,40.743474,-74.003799,40.747528,1,817,1379
10.2,2009-01-03 23:03:21 UTC,-73.97198399999999,40.74935,-73.98949300000001,40.721225,1,1715,1380
6.5,2013-06-20 20:16:21 UTC,-73.97865,40.734338,-73.981288,40.7445,2,2568,1381
11.5,2015-01-22 20:41:35 UTC,-73.98309326171875,40.7567138671875,-73.95509338378906,40.78296661376953,1,1585,1382
12.1,2012-07-22 01:50:18 UTC,-73.991837,40.735367,-73.980964,40.784879,2,1247,1383
9.7,2009-05-27 20:37:00 UTC,-73.987185,40.776078000000005,-73.957207,40.768368,1,1205,1384
15.3,2012-02-11 16:48:42 UTC,-74.015289,40.713975,-73.969111,40.752536,1,2607,1385
9.5,2013-12-06 14:55:00 UTC,-73.980042,40.754447,-73.978533,40.766721999999994,1,2607,1386
6.5,2011-11-28 15:44:46 UTC,-73.996507,40.747925,-73.991964,40.764047999999995,2,2623,1387
9.7,2012-08-03 16:05:56 UTC,-73.97366600000001,40.762024,-73.9904,40.740395,2,2876,1388
13.5,2014-02-24 18:22:00 UTC,-73.97412,40.762677000000004,-73.980215,40.790271999999995,3,3652,1389
4.1,2011-12-10 17:43:06 UTC,-74.004906,40.723914,-73.999011,40.734237,1,2954,1390
18.9,2009-08-23 23:59:22 UTC,-73.78331899999999,40.64848,-73.893649,40.646566,1,2827,1391
9.5,2014-05-20 23:09:00 UTC,-73.965968,40.75418,-73.985472,40.738517,1,1742,1392
6.9,2012-02-21 11:53:00 UTC,-73.977513,40.752252,-73.990385,40.750565,5,1742,1393
5.3,2009-11-05 06:47:00 UTC,-74.005528,40.74568,-73.987765,40.741245,1,1938,1394
21.5,2015-04-16 01:05:51 UTC,-73.97299194335938,40.75535583496094,-73.98401641845703,40.68660354614258,5,2955,1395
12.9,2012-02-21 11:53:00 UTC,-73.97160699999999,40.795357,-73.98854200000001,40.75669,3,3056,1396
7.3,2010-02-04 16:41:42 UTC,-73.992719,40.750419,-73.995479,40.763839000000004,1,2172,1397
10.0,2013-01-06 20:01:29 UTC,-73.998366,40.732127,-73.97751600000001,40.747934,1,2419,1398
4.0,2015-04-28 15:00:24 UTC,-73.95459747314453,40.780799865722656,-73.95365142822266,40.77523422241211,1,2955,1399
7.5,2014-05-20 23:09:00 UTC,-73.971743,40.676287,-73.984342,40.69206,3,916,1400
13.3,2011-03-19 03:32:00 UTC,-73.98771500000001,40.721615,-73.954123,40.768152,1,1232,1401
18.0,2014-02-24 18:22:00 UTC,-73.992452,40.753585,-73.957332,40.774382,1,1778,1402
5.5,2014-06-19 15:21:41 UTC,-74.00683000000001,40.748787,-74.007886,40.740423,1,2781,1403
4.9,2009-12-07 20:49:00 UTC,-73.984942,40.728097,-73.998437,40.732018,2,2833,1404
9.5,2013-01-21 15:12:07 UTC,-73.989998,40.737666,-73.98737,40.7205,1,2833,1405
7.0,2012-09-04 23:09:43 UTC,-73.984921,40.741911,-73.985189,40.725688,1,1611,1406
16.0,2013-04-03 23:18:01 UTC,-73.995275,40.744258,-73.942125,40.798781,2,2833,1407
3.7,2010-02-25 20:14:00 UTC,-73.957853,40.768542,-73.95567199999999,40.773612,5,2002,1408
13.8,2009-03-20 20:59:24 UTC,-73.95986500000001,40.770365000000005,-74.002835,40.733359,1,2547,1409
11.0,2014-05-20 23:09:00 UTC,-74.00354,40.743527,-73.973145,40.755457,1,2781,1410
15.3,2009-11-20 10:54:26 UTC,-73.963112,40.758715,-74.004588,40.710867,2,2741,1411
6.0,2012-11-19 17:41:00 UTC,-73.99107,40.744768,-73.98265,40.74842,1,1778,1412
